country_or_area,year,comm_code,commodity,flow,trade_usd,weight_kg,quantity_name,quantity,category
Canada,2015,10511,"Fowls, live domestic < 185 grams",Export,11243888,150962.0,Number of items,5822952.0,01_live_animals
Canada,2015,10511,"Fowls, live domestic < 185 grams",Import,38489681,756751.0,Number of items,25146359.0,01_live_animals
Canada,2015,10519,"Poultry, live except domestic fowls, < 185 grams",Export,25478825,,Number of items,10701620.0,01_live_animals
Canada,2015,10519,"Poultry, live except domestic fowls, < 185 grams",Import,8080156,,Number of items,6225598.0,01_live_animals
Canada,2015,10591,"Fowls, live domestic > 185 grams",Export,853961,662566.0,Number of items,93960.0,01_live_animals
Canada,2015,10591,"Fowls, live domestic > 185 grams",Import,1021810,37435078.0,Number of items,338759.0,01_live_animals
Canada,2015,10599,"Poultry, live except domestic fowls, > 185 grams",Export,8222812,,Number of items,699773.0,01_live_animals
Canada,2015,10599,"Poultry, live except domestic fowls, > 185 grams",Import,210668,249654.0,Number of items,28621.0,01_live_animals
Canada,2015,10600,"Animals, live, except farm animals",Re-Export,1625021,,No Quantity,,01_live_animals
Canada,2015,10600,"Animals, live, except farm animals",Export,72278579,,No Quantity,,01_live_animals
Canada,2015,10600,"Animals, live, except farm animals",Re-Import,5895,28.0,Number of items,29.0,01_live_animals
Canada,2015,10600,"Animals, live, except farm animals",Import,56857312,,Number of items,1594569.0,01_live_animals
Canada,2014,10111,"Horses, live pure-bred breeding",Re-Import,77119,,Number of items,29.0,01_live_animals
Canada,2014,10111,"Horses, live pure-bred breeding",Re-Export,674362,,Number of items,140.0,01_live_animals
Canada,2014,10111,"Horses, live pure-bred breeding",Export,4641548,,Number of items,1093.0,01_live_animals
Canada,2014,10111,"Horses, live pure-bred breeding",Import,2385098,,Number of items,515.0,01_live_animals
Canada,2014,10119,"Horses, live except pure-bred breeding",Re-Import,60199,2603.0,Number of items,26.0,01_live_animals
Canada,2014,10119,"Horses, live except pure-bred breeding",Re-Export,6507379,,Number of items,270.0,01_live_animals
Canada,2014,10119,"Horses, live except pure-bred breeding",Export,55606583,,Number of items,14672.0,01_live_animals
Canada,2014,10119,"Horses, live except pure-bred breeding",Import,56047457,2423343.0,Number of items,46222.0,01_live_animals
Canada,2014,10120,"Asses, mules and hinnies, live",Export,12741,,Number of items,9.0,01_live_animals
Canada,2014,10120,"Asses, mules and hinnies, live",Import,147126,,Number of items,209.0,01_live_animals
Canada,2014,10210,"Bovine animals, live pure-bred breeding",Re-Import,225927,,Number of items,123.0,01_live_animals
Canada,2014,10210,"Bovine animals, live pure-bred breeding",Export,21187658,4827089.0,Number of items,8186.0,01_live_animals
Canada,2014,10210,"Bovine animals, live pure-bred breeding",Import,6312972,,Number of items,3022.0,01_live_animals
Canada,2014,10290,"Bovine animals, live, except pure-bred breeding",Re-Export,52,,No Quantity,,01_live_animals
Canada,2014,10290,"Bovine animals, live, except pure-bred breeding",Re-Import,2506,729.0,Number of items,1.0,01_live_animals
Canada,2014,10290,"Bovine animals, live, except pure-bred breeding",Export,1798687283,,Number of items,1259136.0,01_live_animals
Canada,2014,10290,"Bovine animals, live, except pure-bred breeding",Import,15873646,4615591.0,Number of items,41934.0,01_live_animals
Canada,2014,10310,"Swine, live pure-bred breeding",Export,9307224,1974325.0,Number of items,12580.0,01_live_animals
Canada,2014,10310,"Swine, live pure-bred breeding",Import,429352,50535.0,Number of items,787.0,01_live_animals
Canada,2014,10391,"Swine, live except pure-bred breeding < 50 kg",Export,239432726,82510163.0,Number of items,4094637.0,01_live_animals
Canada,2014,10391,"Swine, live except pure-bred breeding < 50 kg",Import,695358,227986.0,Number of items,1488.0,01_live_animals
Canada,2014,10392,"Swine, live except pure-bred breeding > 50 kg",Export,194691204,102973954.0,Number of items,852792.0,01_live_animals
Canada,2014,10392,"Swine, live except pure-bred breeding > 50 kg",Import,257675,137503.0,Number of items,727.0,01_live_animals
Canada,2014,10410,"Sheep, live",Export,392395,,Number of items,4054.0,01_live_animals
Canada,2014,10410,"Sheep, live",Import,1986971,593722.0,Number of items,10331.0,01_live_animals
Canada,2014,10420,"Goats, live",Export,7580,2077.0,Number of items,10.0,01_live_animals
Canada,2014,10420,"Goats, live",Import,102928,12504.0,Number of items,601.0,01_live_animals
Canada,2014,10511,"Fowls, live domestic < 185 grams",Export,13636631,195067.0,Number of items,6619307.0,01_live_animals
Canada,2014,10511,"Fowls, live domestic < 185 grams",Import,37020567,681254.0,Number of items,26127435.0,01_live_animals
Canada,2014,10519,"Poultry, live except domestic fowls, < 185 grams",Export,30954027,,Number of items,8864072.0,01_live_animals
Canada,2014,10519,"Poultry, live except domestic fowls, < 185 grams",Import,7351062,,Number of items,6243519.0,01_live_animals
Canada,2014,10591,"Fowls, live domestic > 185 grams",Export,1279244,917469.0,Number of items,223532.0,01_live_animals
Canada,2014,10591,"Fowls, live domestic > 185 grams",Import,1263143,38541915.0,Number of items,380465.0,01_live_animals
Canada,2014,10599,"Poultry, live except domestic fowls, > 185 grams",Export,6636749,,Number of items,560791.0,01_live_animals
Canada,2014,10599,"Poultry, live except domestic fowls, > 185 grams",Import,83878,90061.0,Number of items,6820.0,01_live_animals
Canada,2014,10600,"Animals, live, except farm animals",Re-Export,1577672,,No Quantity,,01_live_animals
Canada,2014,10600,"Animals, live, except farm animals",Export,68825594,,No Quantity,,01_live_animals
Canada,2014,10600,"Animals, live, except farm animals",Re-Import,1394,17.0,Number of items,4.0,01_live_animals
Canada,2014,10600,"Animals, live, except farm animals",Import,61301214,,Number of items,1493538.0,01_live_animals
Canada,2013,10111,"Horses, live pure-bred breeding",Import,3927514,,Number of items,1040.0,01_live_animals
Canada,2013,10111,"Horses, live pure-bred breeding",Export,5350786,,Number of items,1225.0,01_live_animals
Canada,2013,10111,"Horses, live pure-bred breeding",Re-Import,71426,,Number of items,30.0,01_live_animals
Canada,2013,10119,"Horses, live except pure-bred breeding",Import,64364354,3579893.0,Number of items,45434.0,01_live_animals
Canada,2013,10119,"Horses, live except pure-bred breeding",Export,50054993,,Number of items,14982.0,01_live_animals
Canada,2013,10119,"Horses, live except pure-bred breeding",Re-Import,123090,6846.0,Number of items,37.0,01_live_animals
Canada,2013,10120,"Asses, mules and hinnies, live",Import,511481,,Number of items,751.0,01_live_animals
Canada,2013,10120,"Asses, mules and hinnies, live",Export,24990,269.0,Number of items,10.0,01_live_animals
Canada,2013,10210,"Bovine animals, live pure-bred breeding",Import,7406300,1702716.0,Number of items,3651.0,01_live_animals
Canada,2013,10210,"Bovine animals, live pure-bred breeding",Export,18499033,4126263.0,Number of items,6367.0,01_live_animals
Canada,2013,10210,"Bovine animals, live pure-bred breeding",Re-Import,151736,36291.0,Number of items,71.0,01_live_animals
Canada,2013,10290,"Bovine animals, live, except pure-bred breeding",Import,17144648,5343552.0,Number of items,44198.0,01_live_animals
Canada,2013,10290,"Bovine animals, live, except pure-bred breeding",Export,1299072023,,Number of items,1055783.0,01_live_animals
Canada,2013,10310,"Swine, live pure-bred breeding",Import,703753,99418.0,Number of items,977.0,01_live_animals
Canada,2013,10310,"Swine, live pure-bred breeding",Export,16276098,2527915.0,Number of items,17835.0,01_live_animals
Canada,2013,10391,"Swine, live except pure-bred breeding < 50 kg",Import,114018,38517.0,Number of items,191.0,01_live_animals
Canada,2013,10391,"Swine, live except pure-bred breeding < 50 kg",Export,173336265,59043242.0,Number of items,3974644.0,01_live_animals
Canada,2013,10392,"Swine, live except pure-bred breeding > 50 kg",Import,119531,67773.0,Number of items,203.0,01_live_animals
Canada,2013,10392,"Swine, live except pure-bred breeding > 50 kg",Export,152421356,83364194.0,Number of items,791365.0,01_live_animals
Canada,2013,10410,"Sheep, live",Import,1963898,,Number of items,18604.0,01_live_animals
Canada,2013,10410,"Sheep, live",Export,457465,,Number of items,3945.0,01_live_animals
Canada,2013,10420,"Goats, live",Import,257245,48785.0,Number of items,2882.0,01_live_animals
Canada,2013,10420,"Goats, live",Export,452087,,Number of items,360.0,01_live_animals
Canada,2013,10511,"Fowls, live domestic < 185 grams",Import,36323463,659017.0,Number of items,26892920.0,01_live_animals
Canada,2013,10511,"Fowls, live domestic < 185 grams",Export,12782153,174205.0,Number of items,5546848.0,01_live_animals
Canada,2013,10519,"Poultry, live except domestic fowls, < 185 grams",Import,5173402,,Number of items,5760199.0,01_live_animals
Canada,2013,10519,"Poultry, live except domestic fowls, < 185 grams",Export,23923205,,Number of items,7932457.0,01_live_animals
Canada,2013,10591,"Fowls, live domestic > 185 grams",Import,1786052,33816331.0,Number of items,541739.0,01_live_animals
Canada,2013,10591,"Fowls, live domestic > 185 grams",Export,1668508,1315200.0,Number of items,327208.0,01_live_animals
Canada,2013,10599,"Poultry, live except domestic fowls, > 185 grams",Import,21745,23636.0,Number of items,3016.0,01_live_animals
Canada,2013,10599,"Poultry, live except domestic fowls, > 185 grams",Export,8134065,,Number of items,647324.0,01_live_animals
Canada,2013,10600,"Animals, live, except farm animals",Import,54658357,,Number of items,1103921.0,01_live_animals
Canada,2013,10600,"Animals, live, except farm animals",Export,61986998,,Number of items,320831.0,01_live_animals
Canada,2013,10600,"Animals, live, except farm animals",Re-Import,7594,,Number of items,84.0,01_live_animals
Canada,2012,10111,"Horses, live pure-bred breeding",Re-Import,114137,,Number of items,44.0,01_live_animals
Canada,2012,10111,"Horses, live pure-bred breeding",Export,4507747,,Number of items,1069.0,01_live_animals
Canada,2012,10111,"Horses, live pure-bred breeding",Import,5228389,,Number of items,1411.0,01_live_animals
Canada,2012,10119,"Horses, live except pure-bred breeding",Re-Import,158033,8790.0,Number of items,63.0,01_live_animals
Canada,2012,10119,"Horses, live except pure-bred breeding",Export,36609616,,Number of items,9436.0,01_live_animals
Canada,2012,10119,"Horses, live except pure-bred breeding",Import,52115031,2898595.0,Number of items,60733.0,01_live_animals
Canada,2012,10120,"Asses, mules and hinnies, live",Export,769414,,Number of items,478.0,01_live_animals
Canada,2012,10120,"Asses, mules and hinnies, live",Import,244907,,Number of items,415.0,01_live_animals
Canada,2012,10210,"Bovine animals, live pure-bred breeding",Re-Import,579924,132630.0,Number of items,161.0,01_live_animals
Canada,2012,10210,"Bovine animals, live pure-bred breeding",Export,22164634,4950272.0,Number of items,7577.0,01_live_animals
Canada,2012,10210,"Bovine animals, live pure-bred breeding",Import,9142101,2062742.0,Number of items,4646.0,01_live_animals
Canada,2012,10290,"Bovine animals, live, except pure-bred breeding",Re-Import,25022,7799.0,Number of items,7.0,01_live_animals
Canada,2012,10290,"Bovine animals, live, except pure-bred breeding",Export,1088298016,324449611.0,Number of items,828381.0,01_live_animals
Canada,2012,10290,"Bovine animals, live, except pure-bred breeding",Import,22267733,6940288.0,Number of items,51527.0,01_live_animals
Canada,2012,10310,"Swine, live pure-bred breeding",Export,15743252,2445157.0,Number of items,21393.0,01_live_animals
Canada,2012,10310,"Swine, live pure-bred breeding",Import,1037837,146613.0,Number of items,1638.0,01_live_animals
Canada,2012,10391,"Swine, live except pure-bred breeding < 50 kg",Export,188889088,64340975.0,Number of items,4794338.0,01_live_animals
Canada,2012,10391,"Swine, live except pure-bred breeding < 50 kg",Import,426216,143981.0,Number of items,448.0,01_live_animals
Canada,2012,10392,"Swine, live except pure-bred breeding > 50 kg",Export,144738068,79161954.0,Number of items,860623.0,01_live_animals
Canada,2012,10392,"Swine, live except pure-bred breeding > 50 kg",Import,208234,118068.0,Number of items,342.0,01_live_animals
Canada,2012,10410,"Sheep, live",Export,335015,,Number of items,2748.0,01_live_animals
Canada,2012,10410,"Sheep, live",Import,3807894,,Number of items,33137.0,01_live_animals
Canada,2012,10420,"Goats, live",Export,16544,,Number of items,316.0,01_live_animals
Canada,2012,10420,"Goats, live",Import,273471,51862.0,Number of items,2665.0,01_live_animals
Canada,2012,10511,"Fowls, live domestic < 185 grams",Export,14555966,198380.0,Number of items,5903650.0,01_live_animals
Canada,2012,10511,"Fowls, live domestic < 185 grams",Import,34073131,618189.0,Number of items,27135574.0,01_live_animals
Canada,2012,10519,"Poultry, live except domestic fowls, < 185 grams",Export,30889875,,Number of items,9140457.0,01_live_animals
Canada,2012,10519,"Poultry, live except domestic fowls, < 185 grams",Import,4746619,,Number of items,5191030.0,01_live_animals
Canada,2012,10591,"Fowls, live domestic > 185 grams",Export,924031,728366.0,Number of items,145576.0,01_live_animals
Canada,2012,10591,"Fowls, live domestic > 185 grams",Import,1150539,26215964.0,Number of items,348978.0,01_live_animals
Canada,2012,10599,"Poultry, live except domestic fowls, > 185 grams",Export,8228706,,Number of items,775976.0,01_live_animals
Canada,2012,10600,"Animals, live, except farm animals",Re-Import,3471,41.0,No Quantity,,01_live_animals
Canada,2012,10600,"Animals, live, except farm animals",Export,64591075,,No Quantity,,01_live_animals
Canada,2012,10600,"Animals, live, except farm animals",Import,50336134,,Number of items,1435476.0,01_live_animals
Canada,2011,10111,"Horses, live pure-bred breeding",Re-Import,133115,,Number of items,31.0,01_live_animals
Canada,2011,10111,"Horses, live pure-bred breeding",Re-Export,852571,30209.0,Number of items,54.0,01_live_animals
Canada,2011,10111,"Horses, live pure-bred breeding",Export,6253085,221564.0,Number of items,1111.0,01_live_animals
Canada,2011,10111,"Horses, live pure-bred breeding",Import,7138006,,Number of items,2185.0,01_live_animals
Canada,2011,10119,"Horses, live except pure-bred breeding",Re-Import,73475,4404.0,Number of items,25.0,01_live_animals
Canada,2011,10119,"Horses, live except pure-bred breeding",Re-Export,3580086,,Number of items,202.0,01_live_animals
Canada,2011,10119,"Horses, live except pure-bred breeding",Export,44253737,,Number of items,10559.0,01_live_animals
Canada,2011,10119,"Horses, live except pure-bred breeding",Import,54030451,3238771.0,Number of items,67028.0,01_live_animals
Canada,2011,10210,"Bovine animals, live pure-bred breeding",Re-Import,177050,44453.0,Number of items,36.0,01_live_animals
Canada,2011,10210,"Bovine animals, live pure-bred breeding",Re-Export,35956,10459.0,Number of items,6.0,01_live_animals
Canada,2011,10210,"Bovine animals, live pure-bred breeding",Export,24963847,7261393.0,Number of items,10155.0,01_live_animals
Canada,2011,10210,"Bovine animals, live pure-bred breeding",Import,6900788,1732621.0,Number of items,3804.0,01_live_animals
